Date,avg_C.med,avg_C.10,avg_C.90,ppt.med,ppt.10,ppt.90,VWC.Deep.med,VWC.Deep.10,VWC.Deep.90,VWC.Intermediate.med,VWC.Intermediate.10,VWC.Intermediate.90,VWC.Shallow.med,VWC.Shallow.10,VWC.Shallow.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWC.Shallow_rollmean.med,VWC.Shallow_rollmean.10,VWC.Shallow_rollmean.90,VWC.Intermediate_rollmean.med,VWC.Intermediate_rollmean.10,VWC.Intermediate_rollmean.90,VWC.Deep_rollmean.med,VWC.Deep_rollmean.10,VWC.Deep_rollmean.90,SWP.Shallow.med,SWP.Shallow.10,SWP.Shallow.90,SWP.Shallow_rollmean.med,SWP.Shallow_rollmean.10,SWP.Shallow_rollmean.90,SWP.Intermediate.med,SWP.Intermediate.10,SWP.Intermediate.90,SWP.Intermediate_rollmean.med,SWP.Intermediate_rollmean.10,SWP.Intermediate_rollmean.90,SWP.Deep.med,SWP.Deep.10,SWP.Deep.90,SWP.Deep_rollmean.med,SWP.Deep_rollmean.10,SWP.Deep_rollmean.90
11-07,6.37605,1.95793,9.768835,0.03515,0,0.46799,0.10389513760987,0.102463600466954,0.111419606084329,0.0991639239686243,0.0962613956870743,0.117540859945663,0.106274945068855,0.0800524032311266,0.140516852200008,2.1993,0.89721,4.14331,6.02586166666667,3.363479,8.66970933333334,0.112050451161933,0.0851591638474449,0.146946997149607,0.102278237930758,0.0964105682711458,0.116240256092853,0.104951234277373,0.102636894010026,0.11208069445401,-3.07053786307595,-13.8047729624535,-0.697800211252227,-2.31894861619786,-9.94380977517157,-0.550354760164399,-4.43377781462385,-5.19058904849395,-1.79919568923384,-3.76296561746961,-5.14812513165334,-1.90859500703571,-3.46252300839982,-3.72699259518653,-2.38945544480163,-3.28164326577901,-3.69373089030626,-2.31563102768042
11-08,5.002525,2.364045,9.95331,0.02095,0,0.32374,0.10389895063355,0.102461454506815,0.11222602993941,0.0995651267369017,0.0962218520958961,0.118520598638487,0.107483930222877,0.080215522974082,0.160375910130728,2.1665,0.85851,4.96621,6.03219,3.10520416666667,8.39695866666667,0.112219072810724,0.0853816950983223,0.147297316242483,0.103085817298099,0.0963722163620413,0.117214980734742,0.105042694106532,0.102638460436874,0.112752017091954,-2.89169745836389,-13.6565000240681,-0.346072601931553,-2.30052314707483,-9.80709099708278,-0.543446416498496,-4.33981641410781,-5.20191536280888,-1.72168629328501,-3.6091926262399,-5.15900294603316,-1.82589109176979,-3.46184894291457,-3.72740671368542,-2.29976667921462,-3.26651366843722,-3.69343184543253,-2.24342113269491
11-09,5.630775,0.843355,9.313935,0.0264,0,0.35126,0.103997452425129,0.102459303706958,0.113478014221742,0.100547256523604,0.0961842663064821,0.120283956598505,0.107875394028255,0.0809523094181039,0.159009280269573,2.255,0.94976,4.76679,6.04141166666667,2.84649,7.98838866666667,0.112376522712155,0.0858110494894378,0.147654809280421,0.103395689417073,0.0963339340367928,0.118164041656952,0.105187128940274,0.102640440615897,0.113426517939709,-2.83646231794284,-13.0099069568582,-0.362146348906437,-2.28347531814916,-9.54956471807058,-0.536502589004693,-4.11961166785591,-5.21270814993145,-1.59194642367645,-3.55217959559707,-5.16988827779318,-1.74942613771768,-3.44448974985829,-3.72782182100717,-2.16832117200017,-3.24278924663576,-3.69305385275174,-2.17354867982138
11-10,6.134225,-0.275565,9.14031,0,0,0.18647,0.104100755171244,0.102457138688979,0.114536636942718,0.100519588150104,0.0961467177359951,0.120998702564793,0.107830198288689,0.0821852496782661,0.161189558722078,2.20375,1.10186,4.45832,5.84406833333333,2.32104433333333,7.74299766666667,0.112525378367452,0.0865433099481037,0.146802891053148,0.103734301395792,0.0963042246329431,0.119021528135129,0.105340499796558,0.102661853904118,0.114083383901072,-2.84277496229814,-12.0073949737412,-0.336905449552238,-2.26749593641912,-9.12865091754517,-0.553226820306544,-4.12563077273766,-5.22351683406568,-1.54268990936224,-3.49109818809027,-5.17835477041213,-1.68359229766498,-3.42639549753114,-3.72823972793631,-2.06409716992609,-3.21782085438841,-3.68896924549428,-2.10797531466851
11-11,5.33105,0.794435,9.736065,0,0,0.33533,0.1043441894317,0.102454956703321,0.115440118106404,0.100920544721841,0.0961091541295148,0.122209585888928,0.10875332777822,0.0832691855649039,0.156246601584063,2.25095,1.17899,4.45832,5.53167666666667,1.77880016666667,7.55746283333333,0.112667542845324,0.0865867295585959,0.14746835556104,0.104091375438454,0.09627949425058,0.119814013311257,0.105576755923747,0.102697006874114,0.114727077335911,-2.71708090331513,-11.20110897918,-0.397434163884963,-2.25235876754453,-9.10439276021149,-0.54011096191086,-4.03941636402986,-5.23435650966766,-1.4633117287389,-3.42803375756015,-5.18541492709554,-1.62535197474323,-3.38420102959224,-3.72866096642369,-1.97982908250879,-3.17980452059705,-3.68227541552857,-2.04598556290859
11-12,5.5414,1.139795,10.81975,0,0,0.44835,0.104498841543539,0.10262456916142,0.116184490584795,0.101475320768971,0.0962383905381113,0.122953838452221,0.115052396833786,0.0850349902217457,0.164408706274904,2.5015,1.05866,4.38757,5.142605,1.40879333333333,7.1635025,0.113505579838191,0.0866346364945271,0.150862954508441,0.104462891724444,0.0962574111275004,0.120583891203175,0.105825642251486,0.102741321848666,0.115372007475959,-2.01548138693451,-10.0210840655139,-0.303353630506481,-2.16552906234643,-9.07771641772333,-0.478684742260839,-3.9236316396616,-5.19717475233058,-1.41693043668317,-3.36385046832385,-5.19172900131709,-1.57105220947998,-3.35771587597092,-3.69608481819755,-1.91345981129545,-3.14033175868686,-3.67385751470154,-1.98603747869251
11-13,5.760025,-0.70391,9.895195,0,0,0.25359,0.104832291176943,0.102629583496583,0.116832971657232,0.103059971303417,0.0962004337310124,0.123410578893162,0.116244923373881,0.0860246181896163,0.158897764345906,2.47825,1.05722,4.08756,4.72954,1.19241633333333,6.8086945,0.115787546339013,0.0866830399306443,0.153798123936566,0.104782149307051,0.0962854225385197,0.12133177398219,0.106086114134923,0.102778739416922,0.116019367691833,-1.90818851541806,-9.42446303865965,-0.363496693700961,-1.94851702712352,-9.05085789833763,-0.432170449809018,-3.61399695948598,-5.20806240345778,-1.38933154888757,-3.30983378149053,-5.18372144701015,-1.52035620161035,-3.30144401454849,-3.69512691320645,-1.857786292914,-3.09964359170289,-3.66676762231388,-1.92795126798137
11-14,4.191875,-1.05584,10.346565,0,0,0.23252,0.105400416777803,0.102730306662465,0.117431980861379,0.103919020474821,0.0961624733978836,0.123770502019718,0.120290952459161,0.0866242861743248,0.153381982014383,2.45205,1.07494,4.23432,4.52532,1.10160766666667,6.46987066666667,0.117694151691388,0.0867548690295998,0.152635511433171,0.105138109492522,0.0964157959514646,0.122045845003241,0.106321453067433,0.102831913643963,0.116669026858346,-1.59145532625272,-9.08347198074694,-0.438427130853454,-1.78679887323489,-9.01117460352817,-0.449922217246044,-3.45830357055314,-5.21897818869748,-1.36803223324072,-3.25081800184584,-5.14664450818867,-1.47375678072157,-3.20812863050007,-3.67594777894251,-1.80806293236914,-3.06341921241624,-3.65672010746346,-1.87167740054025
11-15,3.87415,-1.60693,9.726815,0,0,0.11953,0.106302912053948,0.102727776039415,0.117988914894877,0.105682837279202,0.0961245080352909,0.124029996034733,0.118908705827415,0.0866200475555156,0.148277646191437,2.51385,1.19583,4.41321,4.54256333333333,0.980015666666667,6.34775983333333,0.118529666830591,0.0876994627210457,0.151412255073732,0.105509881911219,0.0965159160163398,0.122476669146954,0.106393759475613,0.102880338363063,0.117320813809523,-1.69208391931712,-9.08583022593144,-0.524655009926488,-1.72098764026686,-8.508080609564,-0.469543758605712,-3.16290859117187,-5.22992262787393,-1.35291659033221,-3.19051089853438,-5.11838516630453,-1.446462613216,-3.06625480072355,-3.67642819478793,-1.76324524156262,-3.05239069455724,-3.64759849052843,-1.81717015092504
11-16,5.04655,1.269265,9.74952,0,0,0.31533,0.106500441289797,0.10272526058284,0.118510339048492,0.105925768495308,0.0960865056657479,0.124227347272368,0.117194999104021,0.0866087839590823,0.147323331610051,2.5371,1.21163,4.60963,4.22044,0.874794666666667,6.02318483333333,0.118851049121513,0.0901074172526318,0.152383707100741,0.105889574427019,0.0964870710879489,0.122873148194489,0.106585104433693,0.102898706513299,0.117973800624568,-1.82754321140543,-9.09210050285161,-0.54293751295322,-1.69644312735197,-7.36929005033519,-0.453880367565248,-3.12461642507533,-5.24090506321819,-1.34155356347265,-3.13028646126712,-5.12650782418432,-1.42187367941174,-3.03620512049072,-3.67690580536964,-1.72247714325709,-3.02343274026239,-3.64414561397451,-1.76444396635641
11-17,5.764825,0.0989700000000006,9.489305,0.01425,0,0.25839,0.106602542791797,0.102722739858324,0.119037272652221,0.106651348702545,0.0960483177704472,0.124609326748668,0.11646340288584,0.0866507753312921,0.160941636456811,2.55315,1.26167,4.96319,4.03707666666667,0.925305,5.78879983333334,0.119315244067911,0.0921398242083642,0.15409724847319,0.106489032200812,0.0964585056286667,0.123238606044362,0.106863743750013,0.102899335377178,0.118583802506848,-1.88927491023754,-9.06875064624825,-0.339667811853484,-1.66172209477204,-6.5469191347501,-0.4277386198762,-3.01348356629079,-5.25196873593553,-1.31988063966837,-3.03793120772019,-5.13456688691313,-1.39964749178504,-3.02080990624367,-3.67738449015374,-1.68241131084334,-2.98184547096931,-3.64402746785057,-1.71682379505428
11-18,4.729925,0.222535000000001,8.95487,0,0,0.19872,0.106617309979076,0.102720204504901,0.119543813153643,0.106873973433171,0.0960101480165604,0.124957939875666,0.118415036071191,0.086686788247237,0.158266738191687,2.6518,1.22099,5.26067,4.06803833333333,0.9677415,5.56215866666667,0.119700572354447,0.09384572509754,0.155760626800558,0.10730339141715,0.0964301943135433,0.123574568045493,0.107157770590567,0.102900396273839,0.119011849149819,-1.72984414631914,-9.04878194271169,-0.371251503472811,-1.63354024974693,-5.93979466816698,-0.40405668732825,-2.98033166131825,-5.26305490228047,-1.30046319318408,-2.91760154386539,-5.14256911019225,-1.37957858086182,-3.01859094677809,-3.67786602767621,-1.6449361081252,-2.93869664420795,-3.64382816503798,-1.68431880160358
11-19,3.841725,-1.75336,8.3009,0,0,0.16584,0.106629871071574,0.102717651843394,0.120028070997639,0.106925495729031,0.0959717806048632,0.12526986668233,0.118293647655345,0.08671604552912,0.162270753582716,2.63785,1.25501,5.20721,3.8005725,0.856424333333334,5.46968433333333,0.120046119691792,0.0946882593017223,0.157321640840657,0.108114780713891,0.0964019280623485,0.123881347380055,0.107472508745647,0.10290171630109,0.119423719957432,-1.73928187493123,-9.03259761645422,-0.325166489056667,-1.60874982205935,-5.66473162882097,-0.38323706421398,-2.97272115623412,-5.2742265173264,-1.28337634534022,-2.80330284810025,-5.15057338741642,-1.36155101137267,-3.016705005957,-3.67835092822065,-1.61003356311005,-2.89332811484053,-3.64358019936524,-1.65373042912895
11-20,5.440975,-0.943749999999999,8.40241,0.05245,0,0.16328,0.106641389309993,0.102715086166736,0.120521136713673,0.106933518652409,0.095933601680101,0.125503484956134,0.119201130113107,0.0868136504500957,0.167073305170365,2.46345,1.20163,5.11869,3.73268916666667,0.545819333333334,5.45127566666667,0.120374217299484,0.0949427172010708,0.158767539039055,0.108775954464304,0.0963737066290976,0.124106259072581,0.107808812039963,0.102909053678636,0.119817352856402,-1.67017872052989,-8.97885352102782,-0.278553325930285,-1.5856240797679,-5.58465352962443,-0.365081172047182,-2.97153814678781,-5.2853712369087,-1.27075369912524,-2.71408393911729,-5.15857974935799,-1.34851203174222,-3.01497687148633,-3.67883837767333,-1.57539675495917,-2.84576787235588,-3.64220224653495,-1.62511166335368
