Date,avg_C.med,avg_C.10,avg_C.90,ppt.med,ppt.10,ppt.90,Deep.med,Deep.10,Deep.90,Intermediate.med,Intermediate.10,Intermediate.90,Shallow.med,Shallow.10,Shallow.90,ppt_rollsum.med,ppt_rollsum.10,ppt_rollsum.90,avgC_rollmean.med,avgC_rollmean.10,avgC_rollmean.90,VWCShallow_rollmean.med,VWCShallow_rollmean.10,VWCShallow_rollmean.90,VWCInter_rollmean.med,VWCInter_rollmean.10,VWCInter_rollmean.90,VWCDeep_rollmean.med,VWCDeep_rollmean.10,VWCDeep_rollmean.90
08-31,18.31935,15.20262,20.22143,0.05605,0,0.81744,0.109931724314537,0.101590360874447,0.134425689746887,0.108683141129645,0.100862963929758,0.147433696130384,0.116660730757499,0.0941959849196531,0.215044806297327,6.9066,2.75405,11.04897,17.3158916666667,16.525156,17.9644031666667,0.138156152716711,0.111863344725502,0.170165626953856,0.114426154673637,0.104487442373932,0.137337613629215,0.113648893172632,0.103807915437689,0.13022825018272
09-01,17.495825,15.3824,20.096945,0.0955,0,1.15076,0.110219170879114,0.101590284941423,0.136705154972269,0.111660791792548,0.100840860901988,0.146019028085857,0.140015764206663,0.0944775764808904,0.215230034160806,6.8708,2.73453,11.02918,17.0785116666667,16.4891648333333,17.9001116666667,0.13757166824637,0.110877184653618,0.168851748377718,0.114560957210023,0.104167884112299,0.138301102104326,0.113477982856284,0.10380968265487,0.129724500173969
09-02,17.65375,15.86035,19.90435,0,0,0.33477,0.11072352606898,0.101590202847156,0.138524737592534,0.110257299864088,0.100814418185405,0.145628236881547,0.131437289378026,0.0958611947560656,0.199492231245319,6.74625,2.22198,10.97384,16.9427625,16.2468941666667,17.945795,0.137401929818452,0.109556703257134,0.167653582199868,0.115906292470386,0.103800775916285,0.139247367944593,0.113228394845902,0.103595682776458,0.130395452533476
09-03,17.591025,15.88925,19.5603,0.05895,0,0.44941,0.1109106408768,0.101590114371259,0.139803702906852,0.111787308622278,0.100775011822238,0.148084920518494,0.132600032851137,0.0949119800077141,0.204929583100375,6.63955,2.15887,11.08533,16.7738416666667,15.9664515,18.0280186666667,0.138622957172809,0.106982838776581,0.170437550699253,0.115572602037727,0.103412267421653,0.141753628495194,0.113318867920132,0.103370781504335,0.131500035962327
09-04,17.754,13.515,19.27726,0.0135,0,0.59761,0.111142838547685,0.101590624200952,0.140756199548298,0.110747501774638,0.100850963943599,0.147663074656315,0.147919149715786,0.0945540392554951,0.205259683369239,6.2534,2.18254,10.99469,16.695285,15.7403858333333,17.9744438333333,0.138789602527905,0.106695497959868,0.172845928572153,0.115223141557687,0.103058992488269,0.144730417156076,0.112741090118137,0.10317622616624,0.13258913674636
09-05,17.339975,13.33658,19.11346,0,0,0.91061,0.110428253743121,0.101590818879375,0.141438699878866,0.111944591645777,0.101085803764064,0.151272895790931,0.138095295787646,0.0937235813945884,0.208046610030739,5.79415,2.25175,10.74303,16.6023158333333,15.5401503333333,17.8315308333333,0.136976761747437,0.106309802470516,0.174796596776998,0.114915136258657,0.102765085092096,0.147633080499374,0.112982792766694,0.103015847912935,0.133616361433623
09-06,16.566775,14.492325,19.00109,0.0603,0,0.6933,0.111363370545005,0.101688016225234,0.14183674545743,0.110945308250841,0.101311836653252,0.14956681979226,0.140252090297498,0.095232732543196,0.218967379108588,5.21995,2.22456,10.63342,16.45863,15.2545581666667,17.6271358333333,0.138494121628129,0.106242080730117,0.175623090452773,0.11524168957701,0.102536372700784,0.150459623167096,0.113809423245733,0.102892906540397,0.134563465585988
09-07,16.84125,14.78212,18.437295,0.07935,0,0.43717,0.112492115986607,0.101611548490197,0.141985810656495,0.113172398983154,0.101268300593523,0.153732143436238,0.132192727984446,0.0984027927349628,0.205481007880968,6.05865,2.15809,10.6,16.3315825,15.2536866666667,17.3823118333333,0.139831085388605,0.105521598159631,0.175440026716151,0.116447925705256,0.102870284957735,0.151762189525676,0.113753831126288,0.102809748219299,0.135151848050322
09-08,16.811675,14.5389,18.24655,0,0,0.39338,0.111857473747949,0.101590932428046,0.141835005025813,0.11372552577246,0.101218566403482,0.152580630575194,0.12033922931167,0.0939674990122901,0.201207774859551,5.4038,1.65121,10.65354,16.2372891666667,15.1364483333333,17.160867,0.138465568671838,0.1070125425616,0.179885490658657,0.117378159657817,0.10292909577516,0.152034239902939,0.113714027423188,0.102901245214956,0.135590415017419
09-09,16.138125,12.994855,18.461665,0,0,0.40791,0.111375600812953,0.101590921106175,0.141373960967929,0.114310930926622,0.101199998121563,0.171549144466925,0.121218552917898,0.0933944226731748,0.202776766181418,5.1597,1.64556,11.14857,16.1481983333333,14.8242398333333,16.9851821666667,0.141951405164209,0.106193372122147,0.180766673513546,0.117699545417495,0.102571802681186,0.152335762027998,0.114271698999477,0.103383319183608,0.135910086942494
09-10,16.193675,12.631715,18.548955,0.01975,0,0.69595,0.11150310381069,0.102205832565493,0.140678477748341,0.115015393923415,0.101574025576709,0.17761563825764,0.117355835593633,0.0941764125413107,0.222733796566544,4.86405,1.63577,11.14857,16.0527483333333,14.5716791666667,16.7942221666667,0.144474902539897,0.105748255732325,0.178865378395165,0.117723674735741,0.102273037587688,0.156510101541172,0.115044128787014,0.103079567230581,0.13611876784421
09-11,15.52275,11.880155,19.345415,0.0307,0,0.997540000000002,0.112350523058775,0.103104863128109,0.139946633184616,0.117248767530078,0.101722974955206,0.18300112769759,0.141186082603844,0.093494500381125,0.21927884580345,4.8933,1.38917,11.20181,15.9842783333333,14.4109146666667,16.6072965,0.141001776613188,0.105571087039244,0.177111350624398,0.119778495059599,0.102191351636538,0.16061910436996,0.115361382197535,0.102821073670256,0.136210235477888
09-12,15.534375,12.753905,18.24575,0,0,0.24907,0.113826184680039,0.102961840262324,0.143337966089046,0.118440565635439,0.101547168773517,0.180865433241944,0.135533809079256,0.0928634382779476,0.219847780831775,4.91815,1.25257,10.56842,15.7883391666667,14.3066373333333,16.4693021666667,0.137760888060113,0.10544229415234,0.178226369378968,0.120201611378161,0.10215345208887,0.164663610955252,0.115677028910315,0.102678777866023,0.137728753405364
